country,feature_set,n_features_masked,MORF_MAE_scaled_y,LERF_MAE_scaled_y,MORF_RMSE_scaled_y,LERF_RMSE_scaled_y,MORF_masked_features,LERF_masked_features
Russian Federation,augmented,11,0.2456525843558416,0.2456525843558416,0.3550451882416569,0.3550451882416569,Fertilizer consumption; CO2 emissions lag1; Electric power consumption; Temperature std across months; Fossil fuel energy consumption; Renewable energy consumption; Temperature annual mean; Population; Number of hot days; Number of frost days; GDP,GDP; Number of frost days; Number of hot days; Population; Temperature annual mean; Renewable energy consumption; Fossil fuel energy consumption; Temperature std across months; Electric power consumption; CO2 emissions lag1; Fertilizer consumption
China,augmented,0,0.0144798143976054,0.0144798143976054,0.0194356953848415,0.0194356953848415,,
China,augmented,1,0.2164783450631816,0.0145886934220174,0.2344368502545835,0.0195551601303444,CO2 emissions lag1,Population
China,augmented,2,0.370871437398579,0.0150457164623909,0.4068440861003923,0.0205070466691442,CO2 emissions lag1; GDP,Population; Temperature std across months
China,augmented,3,0.5077884490937208,0.0147670236697488,0.5518787784322211,0.0198151947505849,CO2 emissions lag1; GDP; Renewable energy consumption,Population; Temperature std across months; Number of frost days
China,augmented,4,0.5790400462234168,0.0147271532943938,0.6329909989008811,0.0210822486873279,CO2 emissions lag1; GDP; Renewable energy consumption; Electric power consumption,Population; Temperature std across months; Number of frost days; Number of hot days
China,augmented,5,0.5874264308417632,0.0172518296284305,0.6399189197592118,0.024175141935436,CO2 emissions lag1; GDP; Renewable energy consumption; Electric power consumption; Fossil fuel energy consumption,Population; Temperature std across months; Number of frost days; Number of hot days; Temperature annual mean
China,augmented,6,0.5790057662403485,0.021778237563819,0.6310365100695003,0.0289757728120496,CO2 emissions lag1; GDP; Renewable energy consumption; Electric power consumption; Fossil fuel energy consumption; Fertilizer consumption,Population; Temperature std across months; Number of frost days; Number of hot days; Temperature annual mean; Fertilizer consumption
China,augmented,7,0.5740343715449482,0.0210559765108225,0.6249354261589237,0.0291261901702737,CO2 emissions lag1; GDP; Renewable energy consumption; Electric power consumption; Fossil fuel energy consumption; Fertilizer consumption; Temperature annual mean,Population; Temperature std across months; Number of frost days; Number of hot days; Temperature annual mean; Fertilizer consumption; Fossil fuel energy consumption
China,augmented,8,0.5706460510683914,0.0644802461329915,0.6207970610253941,0.0718602508334097,CO2 emissions lag1; GDP; Renewable energy consumption; Electric power consumption; Fossil fuel energy consumption; Fertilizer consumption; Temperature annual mean; Number of hot days,Population; Temperature std across months; Number of frost days; Number of hot days; Temperature annual mean; Fertilizer consumption; Fossil fuel energy consumption; Electric power consumption
China,augmented,9,0.5740496219024502,0.214372344254024,0.6248485935830917,0.2286718567612921,CO2 emissions lag1; GDP; Renewable energy consumption; Electric power consumption; Fossil fuel energy consumption; Fertilizer consumption; Temperature annual mean; Number of hot days; Number of frost days,Population; Temperature std across months; Number of frost days; Number of hot days; Temperature annual mean; Fertilizer consumption; Fossil fuel energy consumption; Electric power consumption; Renewable energy consumption
China,augmented,10,0.5725044217481916,0.3545766000135217,0.6235089106552082,0.3873285754480093,CO2 emissions lag1; GDP; Renewable energy consumption; Electric power consumption; Fossil fuel energy consumption; Fertilizer consumption; Temperature annual mean; Number of hot days; Number of frost days; Temperature std across months,Population; Temperature std across months; Number of frost days; Number of hot days; Temperature annual mean; Fertilizer consumption; Fossil fuel energy consumption; Electric power consumption; Renewable energy consumption; GDP
China,augmented,11,0.571940702385034,0.571940702385034,0.6228713267457537,0.6228713267457537,CO2 emissions lag1; GDP; Renewable energy consumption; Electric power consumption; Fossil fuel energy consumption; Fertilizer consumption; Temperature annual mean; Number of hot days; Number of frost days; Temperature std across months; Population,Population; Temperature std across months; Number of frost days; Number of hot days; Temperature annual mean; Fertilizer consumption; Fossil fuel energy consumption; Electric power consumption; Renewable energy consumption; GDP; CO2 emissions lag1
United States,augmented,0,0.0364887095655747,0.0364887095655747,0.0719831648610511,0.0719831648610511,,
United States,augmented,1,0.2163535371512933,0.0433491886395084,0.2716699655084857,0.0731765105642198,Electric power consumption,Temperature std across months
United States,augmented,2,0.2745583288311397,0.0492201430719347,0.3204831143629502,0.0778684069883687,Electric power consumption; Renewable energy consumption,Temperature std across months; Temperature annual mean
United States,augmented,3,0.3222787402642691,0.0604643547815081,0.3705520516753436,0.086372181089976,Electric power consumption; Renewable energy consumption; Fossil fuel energy consumption,Temperature std across months; Temperature annual mean; Population
United States,augmented,4,0.398693293641558,0.0609002528303535,0.4533821944510953,0.0837682627113125,Electric power consumption; Renewable energy consumption; Fossil fuel energy consumption; CO2 emissions lag1,Temperature std across months; Temperature annual mean; Population; Number of frost days
United States,augmented,5,0.4162967996194319,0.0827177191522508,0.4783648710426395,0.1066063210853054,Electric power consumption; Renewable energy consumption; Fossil fuel energy consumption; CO2 emissions lag1; Number of hot days,Temperature std across months; Temperature annual mean; Population; Number of frost days; Fertilizer consumption
United States,augmented,6,0.4429933207802609,0.0743689337238366,0.5126798566390858,0.0996236217236099,Electric power consumption; Renewable energy consumption; Fossil fuel energy consumption; CO2 emissions lag1; Number of hot days; GDP,Temperature std across months; Temperature annual mean; Population; Number of frost days; Fertilizer consumption; GDP
United States,augmented,7,0.4408129019002959,0.0901106758447544,0.5057189344672024,0.1211199619618172,Electric power consumption; Renewable energy consumption; Fossil fuel energy consumption; CO2 emissions lag1; Number of hot days; GDP; Fertilizer consumption,Temperature std across months; Temperature annual mean; Population; Number of frost days; Fertilizer consumption; GDP; Number of hot days
United States,augmented,8,0.4493179936127005,0.1242565582616908,0.5149943595204381,0.1646474125603694,Electric power consumption; Renewable energy consumption; Fossil fuel energy consumption; CO2 emissions lag1; Number of hot days; GDP; Fertilizer consumption; Number of frost days,Temperature std across months; Temperature annual mean; Population; Number of frost days; Fertilizer consumption; GDP; Number of hot days; CO2 emissions lag1
United States,augmented,9,0.4470701993009287,0.1775376089481548,0.5102934246386511,0.2233290302007712,Electric power consumption; Renewable energy consumption; Fossil fuel energy consumption; CO2 emissions lag1; Number of hot days; GDP; Fertilizer consumption; Number of frost days; Population,Temperature std across months; Temperature annual mean; Population; Number of frost days; Fertilizer consumption; GDP; Number of hot days; CO2 emissions lag1; Fossil fuel energy consumption
United States,augmented,10,0.4448047235092735,0.2785814835734427,0.5057908448870436,0.3319069023124857,Electric power consumption; Renewable energy consumption; Fossil fuel energy consumption; CO2 emissions lag1; Number of hot days; GDP; Fertilizer consumption; Number of frost days; Population; Temperature annual mean,Temperature std across months; Temperature annual mean; Population; Number of frost days; Fertilizer consumption; GDP; Number of hot days; CO2 emissions lag1; Fossil fuel energy consumption; Renewable energy consumption
United States,augmented,11,0.4430153338960381,0.4430153338960381,0.5039092769197558,0.5039092769197558,Electric power consumption; Renewable energy consumption; Fossil fuel energy consumption; CO2 emissions lag1; Number of hot days; GDP; Fertilizer consumption; Number of frost days; Population; Temperature annual mean; Temperature std across months,Temperature std across months; Temperature annual mean; Population; Number of frost days; Fertilizer consumption; GDP; Number of hot days; CO2 emissions lag1; Fossil fuel energy consumption; Renewable energy consumption; Electric power consumption
India,augmented,0,0.0141077418442736,0.0141077418442736,0.0176960465215881,0.0176960465215881,,
India,augmented,1,0.2269486848165679,0.0141030562397832,0.2568246796694206,0.0177306082426457,Electric power consumption,Number of frost days
India,augmented,2,0.3528573325873658,0.01408730848461,0.3988563347924165,0.0177910986440615,Electric power consumption; GDP,Number of frost days; Number of hot days
India,augmented,3,0.437528776145845,0.0155346978989406,0.4869787365884681,0.0207694919806942,Electric power consumption; GDP; Fossil fuel energy consumption,Number of frost days; Number of hot days; Temperature annual mean
India,augmented,4,0.3582226699175478,0.0165341658471305,0.4022036031694967,0.0211524719474372,Electric power consumption; GDP; Fossil fuel energy consumption; Fertilizer consumption,Number of frost days; Number of hot days; Temperature annual mean; Temperature std across months
India,augmented,5,0.4246920259319883,0.0301245481675708,0.4758115788259502,0.0368193764389632,Electric power consumption; GDP; Fossil fuel energy consumption; Fertilizer consumption; CO2 emissions lag1,Number of frost days; Number of hot days; Temperature annual mean; Temperature std across months; Population
India,augmented,6,0.4644987857840199,0.0695402766078497,0.5165265827945441,0.076116985589179,Electric power consumption; GDP; Fossil fuel energy consumption; Fertilizer consumption; CO2 emissions lag1; Renewable energy consumption,Number of frost days; Number of hot days; Temperature annual mean; Temperature std across months; Population; Renewable energy consumption
India,augmented,7,0.4949007932879585,0.135378093791872,0.5510286708935482,0.147660153172407,Electric power consumption; GDP; Fossil fuel energy consumption; Fertilizer consumption; CO2 emissions lag1; Renewable energy consumption; Population,Number of frost days; Number of hot days; Temperature annual mean; Temperature std across months; Population; Renewable energy consumption; CO2 emissions lag1
India,augmented,8,0.4961914162806529,0.0600242617136528,0.553510607125824,0.0658992940253754,Electric power consumption; GDP; Fossil fuel energy consumption; Fertilizer consumption; CO2 emissions lag1; Renewable energy consumption; Population; Temperature std across months,Number of frost days; Number of hot days; Temperature annual mean; Temperature std across months; Population; Renewable energy consumption; CO2 emissions lag1; Fertilizer consumption
India,augmented,9,0.4903511606477515,0.1413017266204189,0.5471298327408023,0.1562555730312918,Electric power consumption; GDP; Fossil fuel energy consumption; Fertilizer consumption; CO2 emissions lag1; Renewable energy consumption; Population; Temperature std across months; Temperature annual mean,Number of frost days; Number of hot days; Temperature annual mean; Temperature std across months; Population; Renewable energy consumption; CO2 emissions lag1; Fertilizer consumption; Fossil fuel energy consumption
India,augmented,10,0.4906769737924397,0.2650653911511211,0.5473857822417197,0.2928052801524757,Electric power consumption; GDP; Fossil fuel energy consumption; Fertilizer consumption; CO2 emissions lag1; Renewable energy consumption; Population; Temperature std across months; Temperature annual mean; Number of hot days,Number of frost days; Number of hot days; Temperature annual mean; Temperature std across months; Population; Renewable energy consumption; CO2 emissions lag1; Fertilizer consumption; Fossil fuel energy consumption; GDP
India,augmented,11,0.4905815307149735,0.4905815307149735,0.5472446196927333,0.5472446196927333,Electric power consumption; GDP; Fossil fuel energy consumption; Fertilizer consumption; CO2 emissions lag1; Renewable energy consumption; Population; Temperature std across months; Temperature annual mean; Number of hot days; Number of frost days,Number of frost days; Number of hot days; Temperature annual mean; Temperature std across months; Population; Renewable energy consumption; CO2 emissions lag1; Fertilizer consumption; Fossil fuel energy consumption; GDP; Electric power consumption
Indonesia,augmented,0,0.0256159718833185,0.0256159718833185,0.0362868756496172,0.0362868756496172,,
Indonesia,augmented,1,0.20269454508596,0.0256159718833185,0.2431509346214911,0.0362868756496172,Electric power consumption,Number of frost days
Indonesia,augmented,2,0.3042772627141183,0.0259265443515089,0.3614374301262067,0.0360637176050417,Electric power consumption; CO2 emissions lag1,Number of frost days; Temperature std across months
Indonesia,augmented,3,0.2327878874485152,0.0271017608051855,0.292340243669354,0.0385222846113855,Electric power consumption; CO2 emissions lag1; Fertilizer consumption,Number of frost days; Temperature std across months; Number of hot days
Indonesia,augmented,4,0.2940203741656867,0.0390318212642629,0.3549890614962893,0.0449723751652701,Electric power consumption; CO2 emissions lag1; Fertilizer consumption; GDP,Number of frost days; Temperature std across months; Number of hot days; Fossil fuel energy consumption
Indonesia,augmented,5,0.3484450393991272,0.0338323969996385,0.4153243125258997,0.0478751925239527,Electric power consumption; CO2 emissions lag1; Fertilizer consumption; GDP; Renewable energy consumption,Number of frost days; Temperature std across months; Number of hot days; Fossil fuel energy consumption; Temperature annual mean
Indonesia,augmented,6,0.4006679745968682,0.0584156684918386,0.4750640438798943,0.0673700353323577,Electric power consumption; CO2 emissions lag1; Fertilizer consumption; GDP; Renewable energy consumption; Population,Number of frost days; Temperature std across months; Number of hot days; Fossil fuel energy consumption; Temperature annual mean; Population
Indonesia,augmented,7,0.3708151651277879,0.0994654685752831,0.4412267847433166,0.1202721283021529,Electric power consumption; CO2 emissions lag1; Fertilizer consumption; GDP; Renewable energy consumption; Population; Temperature annual mean,Number of frost days; Temperature std across months; Number of hot days; Fossil fuel energy consumption; Temperature annual mean; Population; Renewable energy consumption
Indonesia,augmented,8,0.3869453612368007,0.1558274711704138,0.4605769033710775,0.1804544508612063,Electric power consumption; CO2 emissions lag1; Fertilizer consumption; GDP; Renewable energy consumption; Population; Temperature annual mean; Fossil fuel energy consumption,Number of frost days; Temperature std across months; Number of hot days; Fossil fuel energy consumption; Temperature annual mean; Population; Renewable energy consumption; GDP
Indonesia,augmented,9,0.3897360278967201,0.0891718094168262,0.4648950181752894,0.1139686948977046,Electric power consumption; CO2 emissions lag1; Fertilizer consumption; GDP; Renewable energy consumption; Population; Temperature annual mean; Fossil fuel energy consumption; Number of hot days,Number of frost days; Temperature std across months; Number of hot days; Fossil fuel energy consumption; Temperature annual mean; Population; Renewable energy consumption; GDP; Fertilizer consumption
Indonesia,augmented,10,0.390359536146573,0.1854703761544204,0.4663563128195372,0.227329445640876,Electric power consumption; CO2 emissions lag1; Fertilizer consumption; GDP; Renewable energy consumption; Population; Temperature annual mean; Fossil fuel energy consumption; Number of hot days; Temperature std across months,Number of frost days; Temperature std across months; Number of hot days; Fossil fuel energy consumption; Temperature annual mean; Population; Renewable energy consumption; GDP; Fertilizer consumption; CO2 emissions lag1
Indonesia,augmented,11,0.390359536146573,0.390359536146573,0.4663563128195372,0.4663563128195372,Electric power consumption; CO2 emissions lag1; Fertilizer consumption; GDP; Renewable energy consumption; Population; Temperature annual mean; Fossil fuel energy consumption; Number of hot days; Temperature std across months; Number of frost days,Number of frost days; Temperature std across months; Number of hot days; Fossil fuel energy consumption; Temperature annual mean; Population; Renewable energy consumption; GDP; Fertilizer consumption; CO2 emissions lag1; Electric power consumption
